radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,208,10,26538,40566,-1,5.856086,45.400483,5461,2000,1,1505546310,1569163372,0
GSM,208,10,26516,49932,-1,8.977529,41.789781,12298,2000,1,1505546596,1569168844,0
GSM,208,20,240,20153,-1,5.857416,45.926061,12679,2000,1,1505547686,1569157076,0
GSM,208,10,26538,26462,-1,5.857172,45.409361,5191,2000,1,1505548231,1569142317,0
GSM,208,10,26516,49961,-1,8.911851,41.742863,4021,2000,1,1505548921,1569148072,0
GSM,208,88,406,13958,-1,1.60718,46.007648,5086,2000,1,1505548929,1569166237,0
GSM,208,10,48125,23417,-1,3.94147,43.571123,895,661,1,1505548930,1569134432,0
GSM,208,88,339,7718,-1,5.865727,44.513763,5707,2000,1,1505548990,1569142744,0
GSM,208,10,30521,55341,-1,1.586997,46.021638,10979,2000,1,1505560344,1569173922,0
GSM,208,10,26538,40567,-1,5.849258,45.413299,13092,2000,1,1505564496,1569151872,0
GSM,208,88,566,60711,-1,6.537292,44.0951,6940,2000,1,1505568479,1569145974,0
GSM,208,10,26540,40597,-1,6.405174,45.744096,22528,2000,1,1505569562,1569145882,0
GSM,208,10,26530,32818,-1,5.025571,44.973257,25450,799,1,1505570773,1569164457,0
GSM,208,10,48002,9276,-1,2.252524,48.922871,789,1200,1,1505575855,1569141152,0
GSM,208,10,26528,14222,-1,2.168576,43.073083,6610,1828,1,1505578720,1569147643,0
GSM,208,10,15717,629,-1,7.193324,43.838053,3966,176,1,1505578798,1569129124,0
GSM,208,10,15717,610,-1,7.191347,43.764698,1872,131,1,1505579488,1569128312,0
GSM,208,88,406,13960,-1,1.580611,45.995319,4865,2000,1,1505579794,1569160241,0
GSM,208,10,15717,3860,-1,7.129691,43.733074,2539,407,1,1505580026,1569163998,0
GSM,208,20,22540,18494,-1,5.905851,45.942909,21502,1008,1,1505580027,1569156674,0
GSM,208,10,15717,24857,-1,7.119169,43.726519,1451,2000,1,1505580411,1569164089,0
GSM,208,1,6147,43053,-1,6.222609,48.654069,1929,896,1,1505580803,1569148792,0
GSM,208,20,22536,11902,-1,0.619919,43.572534,5810,1999,1,1505581473,1569175315,0
LTE,310,260,15162,21951497,0,-119.031319,35.35278,8155,111,1,1505438971,1569179625,0
LTE,310,260,15162,22629124,0,-119.003842,35.365954,9255,152,1,1505486470,1569175342,0
LTE,234,10,49968,2003330,0,-2.985662,53.239981,5917,7,1,1505487402,1569154115,0
LTE,310,410,35649,172097431,0,-119.875291,36.812429,1745,7,1,1505504135,1569185937,0
LTE,466,1,19442,33326113,0,121.765821,24.691066,2575,180,1,1505529760,1569143755,0
LTE,302,220,11036,28339064,0,-119.491154,49.891005,3540,17,1,1505409237,1569123298,0
UMTS,250,2,7840,8096759,173,30.322948,60.03008,1000,10,1,1505497836,1569136772,0
UMTS,250,2,7840,8111044,173,30.32068,60.030437,1000,7,1,1505497861,1569146305,0
LTE,310,410,17162,77076759,0,-87.934682,42.869439,7698,14,1,1505504060,1569132894,0
GSM,262,3,59162,9046,-1,9.185766,48.784239,8944,335,1,1505599699,1569119137,0
GSM,208,1,12547,9775,-1,5.784413,43.463189,2415,2000,1,1505621143,1569135802,0
GSM,208,10,26524,53608,-1,2.132378,42.630545,3215,2000,1,1505625141,1569145859,0
GSM,208,1,12547,13743,-1,5.782723,43.466987,2735,1481,1,1505625465,1569136282,0
GSM,208,20,331,20270,-1,6.06646,43.395713,18699,1351,1,1505626983,1569137228,0
GSM,645,1,22041,2522,-1,28.341383,-15.401228,3381,227,1,1505638541,1569128846,0
GSM,208,13,26507,29840,-1,8.952878,41.786954,7448,2000,1,1505630306,1569137875,0
GSM,208,10,26540,44626,-1,5.889492,45.906764,7378,268,1,1505630776,1569137239,0
GSM,208,10,26524,6651,-1,2.064811,42.586973,8778,2000,1,1505630984,1569144590,0
GSM,208,20,22530,19713,-1,4.765516,44.812426,16301,591,1,1505632201,1569138754,0
GSM,208,20,22524,10014,-1,2.141023,42.647897,1660,291,1,1505633361,1569137963,0
GSM,208,20,22524,10274,-1,2.031947,42.481753,4544,150,1,1505638349,1569170612,0
GSM,208,20,22538,14821,-1,6.192405,45.517195,6353,51,1,1505639042,1569131580,0
GSM,208,20,22538,15029,-1,5.853095,45.881975,10958,257,1,1505640720,1569140963,0
GSM,208,20,22516,8738,-1,8.988047,41.799812,11037,1702,1,1505644580,1569141613,0
GSM,208,10,49542,7501,-1,4.885865,45.770181,2225,379,1,1505648625,1569167978,0
GSM,208,10,48813,7230,-1,0.255064,48.055168,4608,1102,1,1505672516,1569168555,0
LTE,310,260,33111,40691467,0,-80.195233,25.807764,2391,29,1,1505587279,1569163697,0
LTE,525,1,746,190811396,0,103.777898,1.441054,7511,1157,1,1505654077,1569194447,0
LTE,310,260,14190,22296068,0,-117.470112,33.894592,5912,25,1,1505666279,1569158138,0
LTE,310,410,8194,39281161,0,-87.056583,37.74665,3354,46,1,1505678246,1569175934,0
LTE,310,260,44027,6392577,0,-86.583895,35.985418,8624,22,1,1505568657,1569174471,0
LTE,310,260,44027,6960643,0,-86.54232,35.936765,12766,24,1,1505569009,1569174651,0
LTE,310,260,22553,10677001,0,-73.806892,40.685577,4799,24,1,1505617552,1569188846,0
LTE,310,260,44803,6555907,0,-90.499099,38.532001,6509,12,1,1505662210,1569127474,0
LTE,204,8,60704,18053408,0,6.412429,52.596608,2693,5,1,1505678279,1569172428,0
LTE,204,8,60704,18053388,0,6.417503,52.587456,4352,13,1,1505678357,1569172293,0
LTE,204,8,60702,9569549,0,6.544893,52.543041,1031,4,1,1505678897,1569173013,0
LTE,204,8,60702,9569567,0,6.554286,52.527487,1000,3,1,1505653401,1569173088,0
LTE,525,1,715,188799246,0,103.730026,1.256966,5989,10,1,1505628917,1569142099,0
LTE,310,260,43012,6602243,0,-85.78796,38.191907,9459,147,1,1505668565,1569178751,0
LTE,204,8,60704,18053387,0,6.424111,52.614458,2464,6,1,1505678180,1569172144,0
LTE,204,8,60602,22615309,0,6.467527,52.829674,8309,9,1,1505655016,1569171202,0
GSM,262,3,59061,39225,-1,9.291728,49.072925,8892,144,1,1505686871,1569148275,0
GSM,262,3,59162,62961,-1,9.176658,48.786399,28758,2000,1,1505688755,1569119321,0
GSM,262,3,51052,30227,-1,11.316971,48.142094,7654,442,1,1505689779,1569131894,0
GSM,262,3,59062,29948,-1,9.208203,48.69009,27913,539,1,1505694064,1569144270,0
GSM,284,1,25300,35026,-1,27.693661,43.000199,16327,1084,1,1505695136,1569111126,0
GSM,208,10,30017,20491,-1,5.626265,46.262475,9085,2000,1,1505710454,1569166801,0
GSM,208,1,5382,21042,-1,5.339244,43.933033,8770,2000,1,1505713308,1569134634,0
GSM,645,1,22041,668,-1,28.346072,-15.409097,2908,425,1,1505699178,1569128559,0
GSM,262,3,59162,59393,-1,9.222918,48.788501,5604,2000,1,1505700500,1569138595,0
GSM,262,3,58163,38827,-1,11.181626,49.38787,18527,1998,1,1505701070,1569172702,0
GSM,262,3,59161,49051,-1,9.124646,48.849141,5884,230,1,1505703767,1569146845,0
GSM,262,3,59161,9070,-1,9.120088,48.85252,15100,330,1,1505703767,1569146845,0
GSM,262,3,59161,62926,-1,9.122403,48.850638,8675,249,1,1505703767,1569146845,0
GSM,262,3,59162,40401,-1,9.230156,48.790997,7617,1321,1,1505705959,1569116434,0
GSM,262,3,59162,62959,-1,9.15277,48.753145,16811,719,1,1505706224,1569145173,0
GSM,645,1,22131,8177,-1,28.361742,-15.439905,4623,126,1,1505706805,1569113155,0
GSM,284,1,25300,35027,-1,27.69906,43.007304,10262,899,1,1505708395,1569119746,0
GSM,645,1,22041,12405,-1,28.377879,-15.379321,3351,290,1,1505710729,1569140188,0
GSM,645,1,22041,9581,-1,28.384374,-15.381551,1992,374,1,1505710729,1569139957,0
GSM,645,1,22041,239,-1,28.386161,-15.384735,5176,332,1,1505710895,1569139957,0
GSM,645,1,22041,237,-1,28.388648,-15.382488,2219,265,1,1505710895,1569139957,0
GSM,645,1,22041,11514,-1,28.390643,-15.383032,8967,289,1,1505710895,1569139957,0
GSM,262,3,59161,9042,-1,9.171038,48.817295,5697,355,1,1505711290,1569119719,0
GSM,645,1,22041,8277,-1,28.375486,-15.385815,2314,81,1,1505711691,1569140188,0
GSM,262,3,59162,59284,-1,9.193734,48.803064,5699,871,1,1505711875,1569119590,0
GSM,645,1,22131,11385,-1,28.314321,-15.430895,4614,179,1,1505712330,1569145414,0
GSM,262,3,51156,30779,-1,10.100515,47.672201,28267,641,1,1505717030,1569144900,0
GSM,262,1,35074,688,-1,14.631649,51.151726,14321,222,1,1505719580,1569121330,0
GSM,262,3,51052,52076,-1,11.228963,48.162489,11094,325,1,1505721544,1569134835,0
GSM,262,3,47170,48713,-1,9.086561,49.766991,11017,654,1,1505737627,1569148313,0
GSM,262,3,47170,8713,-1,9.097302,49.765261,23196,1371,1,1505737966,1569148425,0
GSM,208,10,47810,8748,-1,2.256622,48.915233,1622,1183,1,1505724251,1569141505,0
GSM,208,10,26520,26712,-1,-1.151036,46.152248,1928,34,1,1505734355,1569153268,0
GSM,208,1,29188,17224,-1,7.238219,43.686829,5150,696,1,1505735023,1569115466,0
GSM,208,10,49212,9370,-1,2.375358,48.90868,17141,2000,1,1505742323,1569164931,0
GSM,262,3,36210,49754,-1,6.530424,51.291227,2986,2000,1,1505754509,1569170087,0
LTE,525,1,738,187099397,0,103.80166,1.242654,6825,32,1,1505645598,1569128542,0
LTE,302,490,60300,103687179,0,-123.112707,49.282129,1763,14,1,1505598926,1569134611,0
UMTS,520,5,1102,20421863,124,100.55636,14.342689,1000,16,1,1505695196,1569115271,0
LTE,204,8,60102,21120267,0,6.603238,52.346198,6283,15,1,1505667537,1569173983,0
LTE,310,260,12660,20982273,0,-117.750222,33.5098,6494,26,1,1505711855,1569171438,0
LTE,432,11,44210,23201540,0,51.339902,35.743878,5309,16,1,1505676936,1569176334,0
GSM,262,3,36210,9754,-1,6.530808,51.291099,3673,2000,1,1505761384,1569170087,0
GSM,262,3,36150,6492,-1,7.0524,50.722606,5965,394,1,1505766103,1569131587,0
GSM,262,3,36160,6720,-1,7.058013,51.067424,8354,2000,1,1505769886,1569138927,0
GSM,262,3,36160,46720,-1,7.03093,51.046108,8678,2000,1,1505769886,1569122044,0
GSM,262,3,36060,26508,-1,6.882228,50.968302,8947,2000,1,1505770849,1569136936,0
GSM,262,3,59162,59282,-1,9.176228,48.783593,16036,718,1,1505771621,1569119321,0
GSM,262,3,36160,26301,-1,6.964964,50.949133,3224,2000,1,1505772608,1569137226,0
GSM,262,3,36160,46717,-1,6.884843,51.069432,8542,2000,1,1505773797,1569121806,0
GSM,262,3,36061,46406,-1,6.901658,50.942793,9096,2000,1,1505773994,1569136202,0
GSM,262,3,36150,29438,-1,7.093109,50.911388,26500,474,1,1505774082,1569125742,0
GSM,262,3,36061,6212,-1,6.946243,50.932212,4117,2000,1,1505775047,1569166743,0
GSM,262,3,36160,26208,-1,6.956466,50.928498,3623,2000,1,1505775047,1569135247,0
GSM,262,3,51052,51800,-1,11.364324,48.092026,15672,243,1,1505775346,1569136865,0
GSM,262,3,36070,2426,-1,6.844531,51.069314,4963,2000,1,1505775628,1569121666,0
GSM,262,3,36061,49169,-1,6.935551,50.943475,6219,2000,1,1505775460,1569130795,0
GSM,262,3,36070,26714,-1,6.840178,51.077629,8746,2000,1,1505775645,1569142051,0
GSM,262,3,36160,46633,-1,7.030247,50.918515,9159,2000,1,1505775889,1569155644,0
GSM,262,3,36070,46722,-1,6.825317,51.077358,8472,2000,1,1505776461,1569119242,0
GSM,262,3,36070,6722,-1,6.843976,51.069168,9078,2000,1,1505776722,1569148627,0
GSM,262,3,36160,46110,-1,6.954374,50.940945,1290,864,1,1505776949,1569135115,0
GSM,262,3,36061,32406,-1,6.913874,50.94526,2448,2000,1,1505777114,1569131454,0
GSM,262,3,36160,6110,-1,6.95923,50.941954,1232,1255,1,1505777171,1569120897,0
GSM,262,3,36160,26110,-1,6.957203,50.940747,1335,752,1,1505777600,1569166292,0
GSM,262,3,36160,42038,-1,6.870687,51.071793,5162,2000,1,1505778116,1569142051,0
GSM,262,3,36160,26633,-1,7.069874,50.925256,18099,2000,1,1505778506,1569158073,0
GSM,262,3,36160,42809,-1,7.009387,51.057431,2484,2000,1,1505779368,1569154769,0
GSM,262,3,36070,26722,-1,6.837317,51.062725,9845,2000,1,1505779448,1569118123,0
GSM,262,3,36160,6633,-1,7.040497,50.940647,9898,1999,1,1505779422,1569158073,0
GSM,262,3,36160,42798,-1,7.004955,51.053328,4652,2000,1,1505779499,1569113216,0
GSM,262,3,36160,6719,-1,6.997579,51.046387,22784,2000,1,1505779719,1569113216,0
GSM,262,3,36061,29617,-1,6.901484,50.948512,10143,1832,1,1505779888,1569136803,0
GSM,262,3,36160,6717,-1,7.000757,51.056684,9810,2000,1,1505780064,1569168872,0
GSM,262,3,36060,9406,-1,7.011984,50.865176,19990,1332,1,1505780729,1569140780,0
GSM,262,3,36061,2857,-1,6.971847,50.955317,3386,2000,1,1505782847,1569137226,0
GSM,262,3,36070,33,-1,6.689351,51.21587,9468,1493,1,1505783439,1569129152,0
GSM,262,3,36160,6644,-1,7.075724,50.949125,9414,913,1,1505783850,1569163795,0
GSM,262,3,36160,6301,-1,6.975804,50.952053,2770,2000,1,1505784505,1569137226,0
GSM,262,3,36160,49476,-1,7.046816,50.971262,8859,2000,1,1505788655,1569153186,0
GSM,262,3,51055,10139,-1,10.888417,48.360653,1904,293,1,1505790610,1569159533,0
GSM,262,3,36150,22578,-1,6.934574,50.811299,8785,2000,1,1505791896,1569159886,0
GSM,262,3,36150,2313,-1,7.034196,50.782909,19746,857,1,1505794231,1569131587,0
GSM,262,3,36160,46644,-1,7.057423,50.943674,8531,2000,1,1505795789,1569163795,0
GSM,262,3,36160,9476,-1,7.061803,50.965091,9039,1221,1,1505801588,1569155090,0
GSM,262,3,36160,6208,-1,6.963772,50.931936,4442,2000,1,1505802418,1569145681,0
GSM,645,1,22061,8427,-1,28.277358,-15.435197,3815,748,1,1505803240,1569132757,0
GSM,262,3,36230,9982,-1,7.236353,51.059524,23499,479,1,1505803979,1569152410,0
GSM,208,10,30014,20384,-1,4.528069,45.73678,6259,121,1,1505806186,1569145310,0
GSM,208,20,241,20387,-1,4.550639,45.732141,8056,48,1,1505806186,1569145345,0
GSM,262,3,36070,6714,-1,6.852904,51.079053,5328,2000,1,1505807632,1569117586,0
GSM,262,3,36160,6636,-1,7.012692,50.993594,9704,1999,1,1505808638,1569134937,0
GSM,262,3,36160,26644,-1,7.076302,50.940656,5446,948,1,1505808968,1569163795,0
GSM,262,3,36210,29754,-1,6.524467,51.255284,5333,332,1,1505813202,1569159256,0
GSM,262,3,51052,51183,-1,11.312185,48.176928,6906,187,1,1505815606,1569131894,0
GSM,262,3,36150,22313,-1,7.032083,50.743933,9492,676,1,1505817380,1569131587,0
GSM,226,3,16200,26022,-1,26.682324,44.044896,6062,112,1,1505819750,1569151963,0
GSM,645,1,22131,259,-1,28.340833,-15.420703,4508,623,1,1505820773,1569128365,0
GSM,645,1,22131,258,-1,28.343495,-15.417744,4628,595,1,1505820773,1569128365,0
GSM,208,10,26544,58603,-1,5.778573,47.170299,7425,502,1,1505802447,1569156564,0
GSM,208,1,777,26845,-1,1.239185,48.081621,6275,1999,1,1505837521,1569144833,0
GSM,208,1,5382,6444,-1,5.352552,43.92508,6677,2000,1,1505841013,1569136288,0
LTE,310,260,13443,21613068,0,-111.941931,33.387002,8316,76,1,1505782151,1569112268,0
LTE,310,260,13443,21613067,0,-111.956642,33.394462,9953,85,1,1505782496,1569112329,0
LTE,432,11,44221,23461382,0,51.236014,35.742853,1535,54,1,1505799169,1569173933,0
LTE,310,260,15162,21951495,0,-119.032038,35.357756,8702,83,1,1505795389,1569179598,0
GSM,416,77,52102,3239,-1,35.860986,32.027685,734,124,1,1505808548,1569134988,0
LTE,310,410,24592,64676270,0,-94.181462,36.063657,7125,62,1,1505762702,1569135346,0
GSM,262,3,51156,10926,-1,9.936581,47.772754,12999,189,1,1505862529,1569128300,0
GSM,262,3,59164,29666,-1,9.400884,48.491868,15513,623,1,1505865173,1569151768,0
GSM,208,10,26524,53602,-1,2.063212,42.501811,3682,1999,1,1505884886,1569151045,0
GSM,208,10,26524,53672,-1,1.996264,42.556999,2853,1990,1,1505886627,1569146898,0
GSM,208,10,26524,21174,-1,2.005876,42.535768,19390,1119,1,1505886676,1569145221,0
GSM,208,10,30017,20489,-1,5.620069,46.266651,4001,2000,1,1505869921,1569156278,0
GSM,645,1,22131,9177,-1,28.374201,-15.439931,3249,100,1,1505873729,1569127029,0
GSM,645,1,22131,8178,-1,28.377715,-15.459295,4959,69,1,1505873729,1569127029,0
GSM,645,1,22131,9178,-1,28.389572,-15.468883,5685,128,1,1505876832,1569121925,0
GSM,645,1,22041,9439,-1,28.328539,-15.390757,4222,329,1,1505886031,1569142272,0
GSM,645,1,22131,11384,-1,28.307488,-15.424694,5830,275,1,1505893055,1569145414,0
GSM,645,1,22061,9279,-1,28.275457,-15.463419,4534,399,1,1505902134,1569133972,0
GSM,645,1,22061,9018,-1,28.287616,-15.454633,1115,395,1,1505902134,1569111142,0
GSM,226,3,2500,45052,-1,26.649373,44.036376,7014,34,1,1505906180,1569152158,0
GSM,208,20,22524,10003,-1,1.990145,42.55946,3357,1998,1,1505902195,1569133549,0
GSM,208,10,49212,9358,-1,2.495718,48.872625,3122,2000,1,1505911953,1569181716,0
LTE,310,410,14853,47365301,0,-91.114666,30.417849,6272,39,1,1505912079,1569142426,0
LTE,310,410,35664,171950104,0,-121.273182,38.113171,27759,17,1,1505928523,1569115079,0
LTE,310,260,42244,9016076,0,-94.47415,39.001075,8682,24,1,1505906760,1569167740,0
LTE,310,260,22553,10587395,0,-73.818623,40.707349,5115,25,1,1505922339,1569188473,0
LTE,310,260,32134,15474433,0,-95.603628,29.672344,1030,26,1,1505919806,1569172975,0
LTE,310,410,14853,48156432,0,-90.973983,30.36735,2128,5,1,1505950693,1569112116,0
LTE,310,410,35664,171951114,0,-121.299313,38.252566,14192,46,1,1505925938,1569115504,0
LTE,310,410,35664,171939857,0,-121.262641,38.148576,11598,18,1,1505926349,1569115126,0
UMTS,520,5,1102,20423237,38,100.565769,14.357249,1000,11,1,1505864385,1569124825,0
UMTS,520,5,1102,20422513,155,100.555058,14.343725,1000,25,1,1505916894,1569115435,0
GSM,262,3,59168,63563,-1,9.872585,47.796208,25762,1149,1,1505289774,1569123479,0
GSM,645,1,22131,9971,-1,28.301463,-15.418912,1000,53,1,1505292012,1569116405,0
GSM,262,3,51056,63547,-1,9.888257,47.907816,25498,130,1,1505292888,1569127231,0
GSM,262,3,51056,63548,-1,9.882823,47.904648,25127,90,1,1505292888,1569126999,0
GSM,262,3,51156,50922,-1,9.834578,47.688257,11358,2000,1,1505949688,1569157534,0
GSM,262,3,59062,64494,-1,9.129648,48.71679,9053,352,1,1505954254,1569145173,0
GSM,208,10,26530,35733,-1,4.561985,45.054537,20568,1996,1,1505969207,1569135274,0
GSM,262,3,51054,64005,-1,9.421464,48.524602,26500,139,1,1505970034,1569151495,0
GSM,262,3,36160,22815,-1,7.061172,50.916025,16380,2000,1,1505972913,1569155644,0
GSM,262,3,59164,29498,-1,9.449791,48.473764,7893,149,1,1505973033,1569151495,0
GSM,262,3,36160,2815,-1,7.052452,50.93649,9164,1135,1,1505976049,1569125742,0
GSM,232,1,5505,35249,-1,14.143179,47.53904,8707,67,1,1505976286,1569140143,0
GSM,262,3,36160,2563,-1,6.975149,50.94862,3926,2000,1,1505978827,1569137226,0
GSM,262,3,36160,42815,-1,7.059665,50.920172,10143,1985,1,1505981720,1569158073,0
GSM,262,1,5152,595,-1,12.2202,53.803967,19368,2000,1,1505982216,1569166762,0
GSM,262,1,18508,395,-1,12.138597,51.855548,23765,2000,1,1505983914,1569132045,0
GSM,262,3,59168,35265,-1,9.789578,47.859195,25144,119,1,1505984944,1569123838,0
GSM,208,10,26542,1530,-1,6.697725,46.174599,4627,1143,1,1505981682,1569142039,0
LTE,525,1,746,188248838,0,103.757603,1.391352,1744,58,1,1506005627,1569147897,0
LTE,310,260,33847,39832333,0,-81.353491,28.448297,6944,29,1,1505877927,1569167430,0
UMTS,520,5,1102,20422144,301,100.570961,14.348434,1000,8,1,1505995153,1569114199,0
LTE,230,2,1232,58987777,0,14.838011,50.128382,2866,8,1,1505973357,1569189103,0
LTE,525,1,746,188540677,0,103.770952,1.428628,9969,252,1,1505878993,1569148166,0
UMTS,432,11,34210,2763957,0,51.316121,35.741321,1000,8,1,1506009451,1569177167,0
LTE,230,2,1232,58987778,0,14.843353,50.134164,2690,8,1,1505973398,1569189044,0
LTE,310,260,33112,17427457,0,-80.180523,25.842377,6606,61,1,1505994363,1569177139,0
GSM,645,1,22131,8419,-1,28.310587,-15.436897,4615,271,1,1506036144,1569145536,0
GSM,232,5,3320,20798,-1,13.63094,48.002579,2712,154,1,1506040269,1569152289,0
GSM,262,1,35077,1741,-1,13.68094,51.263493,29915,1859,1,1506040568,1569134116,0
GSM,262,3,59071,59339,-1,8.492546,48.209271,27468,623,1,1506050009,1569167001,0
GSM,262,3,59062,19898,-1,9.186693,48.694078,1000,26,1,1506052518,1569144270,0
GSM,262,3,36160,29567,-1,7.050331,50.952025,9152,2000,1,1506056255,1569155090,0
GSM,262,3,36160,9567,-1,7.066026,50.964693,10816,2000,1,1506060880,1569132287,0
GSM,262,3,36160,49567,-1,7.036894,50.958827,10488,2000,1,1506061025,1569134582,0
GSM,645,1,22041,669,-1,28.336702,-15.407421,3144,471,1,1506067487,1569128707,0
GSM,645,1,22041,8218,-1,28.337891,-15.406893,3206,390,1,1506067638,1569141799,0
GSM,645,1,22041,9038,-1,28.339676,-15.406949,3066,379,1,1506067638,1569121808,0
GSM,262,3,59068,19957,-1,9.376586,48.442442,10965,225,1,1506090667,1569151768,0
GSM,208,10,26532,4302,-1,4.094355,45.312779,10531,2000,1,1506067511,1569153560,0
LTE,310,260,33111,15623170,0,-80.177838,25.831666,7203,26,1,1506083733,1569163282,0
LTE,310,260,33112,39531275,0,-80.183965,25.840666,5788,39,1,1506083525,1569180879,0
LTE,310,260,33112,39531276,0,-80.184881,25.838228,6073,17,1,1506083659,1569180918,0
LTE,505,1,32773,148487427,0,138.57571,-34.90777,4597,13,1,1506058112,1569116780,0
LTE,310,410,33030,120456721,0,-107.208434,34.994956,12845,14,1,1506014338,1569196166,0
LTE,310,410,33026,120545552,0,-106.069176,35.018391,27242,15,1,1506010437,1569192068,0
LTE,525,1,778,189106447,0,103.723965,1.261553,2110,5,1,1505902822,1569142046,0
LTE,310,410,33026,120545559,0,-106.135083,35.044764,20097,10,1,1506010483,1569192026,0
LTE,208,20,30289,129687554,0,2.317775,48.933294,2211,9,1,1506092742,1569149578,0
LTE,432,11,42218,23139334,0,51.393112,35.64221,1000,3,1,1506030686,1569189209,0
LTE,432,11,42218,23245061,0,51.390992,35.648537,1000,2,1,1506030776,1569189148,0
UMTS,250,2,7840,8111138,0,30.3126,60.046991,1000,3,1,1505988262,1569144554,0
LTE,310,260,44803,7917315,0,-90.526576,38.589888,2859,6,1,1506094804,1569128904,0
UMTS,602,2,33013,7106597,0,30.076729,30.672807,1000,2,1,1506028041,1569176760,0
LTE,310,260,33111,38492428,0,-80.178135,25.833638,6666,25,1,1506083773,1569163259,0
LTE,310,410,33026,120422345,0,-106.141969,35.042625,15614,8,1,1506010794,1569192461,0
LTE,310,410,33026,120422346,0,-106.118413,35.034045,17961,8,1,1506010724,1569192286,0
LTE,310,410,33030,120456719,0,-107.078039,35.004214,23008,16,1,1506014068,1569195755,0
LTE,310,410,33552,79387663,0,-117.077773,33.139398,9333,7,1,1506091526,1569191748,0
LTE,208,20,30284,129497856,0,2.333274,48.926056,3513,6,1,1506093115,1569149673,0
GSM,262,3,36160,42818,-1,7.050394,50.925208,7562,2000,1,1506111940,1569155090,0
GSM,262,3,36110,9904,-1,7.296682,50.704726,27660,96,1,1506130710,1569140780,0
LTE,310,260,33112,17982214,0,-80.192777,25.854016,7180,69,1,1506175667,1569179281,0
LTE,310,410,35664,171890581,0,-121.313474,38.297799,6030,11,1,1506182774,1569115700,0
LTE,310,260,14180,21119239,0,-117.759095,34.022082,16861,44,1,1506187398,1569179642,0
LTE,310,260,12660,24527625,0,-117.904297,33.782719,5477,14,1,1506202052,1569123788,0
UMTS,310,260,12170,22159369,0,-117.082322,32.706351,1000,2,1,1506202601,1569189007,0
LTE,310,260,30591,41180161,0,-84.380594,33.76252,4688,104,1,1506222736,1569183342,0
GSM,645,1,22041,661,-1,28.341442,-15.401109,1854,263,1,1506134106,1569128846,0
GSM,208,10,26506,38082,-1,5.728832,46.878051,18291,184,1,1506144078,1569134654,0
GSM,226,10,16200,16022,-1,26.725229,44.062585,5498,115,1,1506158581,1569139945,0
GSM,208,20,22540,18189,-1,6.41273,45.737247,23808,797,1,1506147219,1569142237,0
LTE,310,260,12652,21005315,0,-117.696488,33.466283,3799,12,1,1506149328,1569171723,0
LTE,230,2,1228,18455376,0,15.056501,50.121262,10159,6,1,1506170845,1569188613,0
LTE,230,2,1232,58987776,0,14.915267,50.132037,9419,3,1,1506170545,1569188922,0
UMTS,310,260,23298,15945591,0,-84.028289,35.932261,2999,6,1,1506118880,1569183998,0
LTE,310,260,15162,22009349,0,-119.025537,35.365302,9631,502,1,1506142776,1569141063,0
GSM,208,20,22516,8505,-1,8.97929,41.846424,6637,2000,1,1506234315,1569168185,0
GSM,208,10,26542,7412,-1,6.648467,45.880813,25608,2000,1,1506239271,1569148668,0
GSM,208,20,331,20271,-1,6.117154,43.397347,1969,1418,1,1506240704,1569138319,0
GSM,208,88,480,3824,-1,6.863671,47.294337,2848,97,1,1506241938,1569137266,0
GSM,208,10,26006,26685,-1,7.428663,48.321038,2315,1999,1,1506243267,1569147676,0
GSM,208,10,26524,58604,-1,2.006331,42.442974,9319,218,1,1506245904,1569156809,0
GSM,208,10,26542,17412,-1,6.65396,45.8774,26226,664,1,1506255210,1569148900,0
GSM,208,20,22542,12921,-1,6.656255,45.882315,7388,132,1,1506255449,1569150695,0
GSM,208,20,22542,12920,-1,6.655277,45.885906,25534,1120,1,1506255691,1569158663,0
GSM,208,20,258,3740,-1,2.259282,48.881026,815,584,1,1506260041,1569164945,0
LTE,310,260,33112,2618125,0,-80.165266,25.848698,4502,31,1,1506292640,1569113093,0
LTE,310,260,13443,21613079,0,-111.963644,33.386663,4951,34,1,1506293967,1569132550,0
LTE,310,260,33112,19233030,0,-80.188622,25.855079,2831,50,1,1506192689,1569179031,0
LTE,310,260,14952,23207681,0,-122.070915,37.415324,3713,16,1,1506115559,1569143449,0
LTE,310,260,44027,6960641,0,-86.521433,35.937328,10088,23,1,1506275944,1569174686,0
LTE,310,260,44803,6552066,0,-90.539082,38.588407,2692,4,1,1506214568,1569128830,0
LTE,234,10,49920,2144622,0,-2.436182,53.446208,6304,6,1,1505045261,1569158365,0
LTE,310,260,44803,6549249,0,-90.551904,38.598871,3287,66,1,1506214557,1569132370,0
GSM,208,10,26520,40803,-1,-0.695529,45.365043,14776,805,1,1506298479,1569143601,0
UMTS,310,260,12172,20865027,0,-117.082378,32.611069,1000,2,1,1506310224,1569194752,0
GSM,262,3,59062,49026,-1,9.138656,48.711045,5863,327,1,1506303183,1569145475,0
LTE,302,720,25090,26586882,0,-73.535858,45.515297,1803,5,1,1506338114,1569114612,0
LTE,310,260,12320,20898055,0,-119.774592,36.751507,6724,17,1,1506370053,1569128435,0
LTE,310,260,12660,23026436,0,-117.909748,33.787953,5363,27,1,1506372505,1569123989,0
